,utc_timestamp,local_timestamp,caid,id_type,location_name,top_category,sub_category,street_address,city,state,naics_code,brands,zip_code,minimum_dwell,safegraph_place_id,geohash_5,census_block_group,placekey
0,1672538494,1672516894,2877e97c97d23651937e14ab72749c6127042fc526788cf4597dd15aa68fdd0d,aaid,home,,,,,mississippi,,,39666,53.0,home,9vxdj,281139502001,
1,1672541458,1672519858,7b5536c5d4c009f3bb78fdb71ea96e7dc8f2f47c4847248db862bf61e9e82453,aaid,home,,,,fort dodge,iowa,,,50501,54.0,home,9zt1b,191870007001,
2,1672538075,1672512875,8f8db615564b9c5fc1249734b3c6304c54b43362eabc65e7456f7815f153189f,idfa,home,,,,prescott,arizona,,,86303,314.0,home,9w0h2,040250008012,
3,1672560458,1672531658,5e55282f31980d7ec5a90a9ae976a96cf90ef617d06408952488af0e4879a6f0,aaid,home,,,,banning,california,,,92220,7.0,home,9qhbu,060650443002,
4,1672537972,1672516372,0be5da296a231b74e3ee4d40193e391125ee607f36134c400af96c69f5465c9e,aaid,home,,,,,minnesota,,,56601,77.0,home,cbkwe,270074502003,
5,1672533116,1672515116,aa5712e091654c107efd78238901494069fb85bf5324a2e756696bf32fc0204b,aaid,home,,,,,indiana,,,47546,22.0,home,dnf4j,180379534004,
6,1672537129,1672519129,aa5712e091654c107efd78238901494069fb85bf5324a2e756696bf32fc0204b,aaid,home,,,,,indiana,,,47546,100.0,home,dnf4j,180379534004,
7,1672543720,1672525720,aa5712e091654c107efd78238901494069fb85bf5324a2e756696bf32fc0204b,aaid,home,,,,,indiana,,,47546,186.0,home,dnf4j,180379534004,
8,1672581690,1672560090,ed61ad827d9767fa52e576ec3f2228500663b96c50dc5f3c589321637372fb05,aaid,home,,,,san marcos,texas,,,78666,8.0,home,9v63g,482090105002,
9,1672559389,1672530589,27ba0e35a8f8912c8235f8f11d5d63abba209b3f162eca87ce46c429237cb50e,aaid,home,,,,fern prairie,washington,,,98607,24.0,home,c20gw,530110406034,
10,1672549364,1672527764,c5e858e48815e131dbfc0f2aea51ca050fe7c97f55052c14e8260e187ae3bf03,aaid,home,,,,,iowa,,,52352,240.0,home,9zwb2,191130102001,
11,1672545330,1672523730,2a952c419d179ac2b91f24715fef02eb8901f39848b5ce7a2167a965ad674012,aaid,home,,,,augusta,kansas,,,67010,28.0,home,9yen3,200150208001,
12,1672549263,1672527663,2a952c419d179ac2b91f24715fef02eb8901f39848b5ce7a2167a965ad674012,aaid,home,,,,augusta,kansas,,,67010,47.0,home,9yen3,200150208001,
13,1672532264,1672510664,7ea1c43958d5dfaad8a40798410db249375aec92ebc0e8ab2daa757eced06db8,idfa,home,,,,elk river,minnesota,,,55330,99.0,home,cbj3y,271410305032,
14,1672549293,1672524093,56ddcd4177d8045c222dd3acdb17fd7d22854439d096efcbb8a1e1126fd39587,aaid,home,,,,taylorsville,utah,,,84123,853.0,home,9x0rm,490351135151,
15,1672537377,1672515777,bda4f5f89adccd130795f9cfd08f2935b5916e5970c3ebb26e1435b790f15922,aaid,home,,,,palos heights,illinois,,,60463,48.0,home,dp3t4,170318236042,
16,1672575882,1672554282,bda4f5f89adccd130795f9cfd08f2935b5916e5970c3ebb26e1435b790f15922,aaid,home,,,,palos heights,illinois,,,60463,605.0,home,dp3t4,170318236042,
17,1672542010,1672524010,5300864e8958f6ffca77dca84cb4b86cd87aee69f952119b0e52c46b553c8624,aaid,home,,,,new york,new york,,,11214,6.0,home,dr5rh,360470274001,
18,1672548419,1672526819,ef98b359591496bfcd6fb6c1fc48b774651aa8f46de7497cd87b1c4ae9c56639,aaid,home,,,,baton rouge,louisiana,,,70805,22.0,home,9vrjm,220330004003,
19,1672592460,1672574460,aa171031788b618f9b136c03020e3de85b0dc455060c5758fdeb4afdf9e2aea9,aaid,home,,,,,south carolina,,,29720,64.0,home,dnntd,450570109003,
20,1672545666,1672527666,ca81c62361157ee2fb0e5cd4534ce5633deb6b11ee6d7e4327c39e64844031e0,aaid,home,,,,gantt,south carolina,,,29605,19.0,home,dnjmv,450450021031,
21,1672531260,1672513260,533ff021f79e14457f08ae9b125db1cc1525e1473329fb27376ad87fab8bf1c9,aaid,home,,,,,florida,,,33907,1143.0,home,dhtz1,120710013002,
22,1672538381,1672520381,a6ce56875e5704e2a0984cb1c37eca1936f2ec19d86e7f0571fcaa58eaceeb5a,aaid,home,,,,linthicum,maryland,,,21090,12.0,home,dqcrp,240037512002,
23,1672547033,1672525433,9597e7af0bf7bf8ee22aa7952105fc24f048c6c3ec6451f9f0071825532fd659,aaid,home,,,,josephine,texas,,,75189,564.0,home,9vg7z,480850312013,
24,1672531933,1672506733,131b84ce1e3616e61c7ddab32af27a788c5bcbd980c737b42fa5181c3b96c29f,aaid,home,,,,phoenix,arizona,,,85032,417.0,home,9tbr6,040131033041,
25,1672614091,1672592491,e564e3ab841b738baae5c068b0ffdc1fe2b81ad7e15ee204f776e01da3c27212,aaid,home,,,,chicago,illinois,,,60608,23.0,home,dp3wh,170318432001,
26,1672531261,1672509661,362d61df5c8d080d7c149134afab8681ce337d540dbae05771c829cc69bc35c4,aaid,home,,,,lawrence,kansas,,,66049,724.0,home,9yum8,200450007021,
27,1672585296,1672563696,350d749248266fbdc100e81b7cdccf7b6c61c4be9d384299c761845866e12ea0,aaid,home,,,,ellisville,mississippi,,,39437,88.0,home,dj8e9,280679509004,
28,1672547939,1672519139,5b78b008cb1dbaa61bac52bb1110c88467961b1f187a0641e06e330bd4df14f2,aaid,home,,,,goleta,california,,,93117,555.0,home,9q4gc,060830029141,
29,1672552865,1672531265,4a18326da015e1e7da72701a253f187604d5a9c41b7e181fe317a9ebc22eb6f1,aaid,home,,,,aurora,illinois,,,60506,54.0,home,dp3jt,170898531001,
30,1672537424,1672515824,9bd8e11aad84cb5ca65e41fc346a50e6959f6ab9d0fae00f378913cc272eade6,idfa,home,,,,,alabama,,,36203,4.0,home,djfzn,011210101011,
31,1672610491,1672588891,eb0ccd71127d33db53256e0176b00c6157658ceb22e0fceea72113e5c0e419c2,aaid,home,,,,belle plaine,minnesota,,,56011,43.0,home,9zvmf,271390813003,
32,1672574495,1672556495,6266a346a9d337a2beea90622fdbcc22ee1daab7474c57a6fbb7c35fc92cef06,aaid,home,,,,belfast,maine,,,04915,5.0,home,dryuv,230270430002,
33,1672596118,1672578118,6266a346a9d337a2beea90622fdbcc22ee1daab7474c57a6fbb7c35fc92cef06,aaid,home,,,,belfast,maine,,,04915,8.0,home,dryuv,230270430002,
34,1672547742,1672529742,77be1a3c5642e540c2bfaa1d23c11e3d28389f5000292a14aac5cfc97f6c2b3e,idfa,home,,,,youngstown,ohio,,,44509,6.0,home,dpq9g,390998029002,
35,1672553136,1672535136,77be1a3c5642e540c2bfaa1d23c11e3d28389f5000292a14aac5cfc97f6c2b3e,idfa,home,,,,youngstown,ohio,,,44509,5.0,home,dpq9g,390998029002,
36,1672560328,1672542328,77be1a3c5642e540c2bfaa1d23c11e3d28389f5000292a14aac5cfc97f6c2b3e,idfa,home,,,,youngstown,ohio,,,44509,117.0,home,dpq9g,390998029002,
37,1672572157,1672554157,77be1a3c5642e540c2bfaa1d23c11e3d28389f5000292a14aac5cfc97f6c2b3e,idfa,home,,,,youngstown,ohio,,,44509,60.0,home,dpq9g,390998029002,
38,1672556968,1672538968,2d71d58bff7607fe108caf7974f0f45cb38c42e42a2539e49fa7f1d5350268f7,aaid,home,,,,altoona,pennsylvania,,,16602,16.0,home,dr0q2,420131015002,
39,1672541947,1672520347,f68b0ff41c099591543095fc58b53c2317e727183a1647ae110f51d9a7ff85e6,idfa,home,,,,choctaw,oklahoma,,,73020,60.0,home,9y6cf,401091088024,
40,1672561412,1672539812,f68b0ff41c099591543095fc58b53c2317e727183a1647ae110f51d9a7ff85e6,idfa,home,,,,choctaw,oklahoma,,,73020,710.0,home,9y6cf,401091088024,
41,1672542442,1672524442,c8772ee47917a57c1ab25a570216b8fda01a99f1038adce4d0d89373ccdc7abf,aaid,home,,,,laurel bay,south carolina,,,29906,8.0,home,djy89,450130003001,
42,1672534903,1672516903,5b8d063f54e148903d46548b4841773962f5da0df66d3ece1f5a42108e46e733,aaid,home,,,,newark,ohio,,,43055,1253.0,home,dpj7u,390897519001,
43,1672531291,1672513291,f43460a54fafa2406d052a8b1a5be9947b9e4c454812089583a35ae78896d221,idfa,home,,,,hoopers creek,north carolina,,,28732,871.0,home,dnm3e,370899305021,
44,1672531496,1672513496,613b3927bb40a42afae4f1ab95ba394aba6c1f81d48b38a70a5949d5680d881b,aaid,home,,,,,georgia,,,31513,296.0,home,djtk9,130019505002,
45,1672542397,1672520797,9533bdb09a965d60af45c15512668297416ba0d8507555f2448379c2bae3f9f6,idfa,home,,,,foley,alabama,,,36535,564.0,home,dj3su,010030115022,
46,1672531505,1672506305,c43076d64517e22b8330cca416b01e45c6fed9db44475d0217211afe23a34b26,aaid,home,,,,,colorado,,,80016,6.0,home,9xj92,080050852002,
47,1672545668,1672520468,8c957dc0e7fb5101930cd0e9b56203af93f145b772c2fde965ae71aac51ccfb3,aaid,home,,,,hurricane,utah,,,84737,85.0,home,9qx7k,490532709022,
48,1672573236,1672555236,d2b369d546bc2bd3db80f23876b31125adc4bf419df526fb8b117b3fc2678f44,aaid,home,,,,newnan,georgia,,,30263,60.0,home,djgtz,130771703052,
49,1672554154,1672536154,c575fe5b1d12dd64b141e5b58ca6f2c77e2ee41383b4098714efd08d26937923,idfa,home,,,,holbrook,new york,,,11741,7.0,home,drk01,361031466143,
50,1672545695,1672527695,54fcec53cfe4bec4dd7114cdc6cc0c4021a6d5d4632851d028508934cd2fc5fc,aaid,home,,,,,virginia,,,23842,998.0,home,dq953,511498505013,
51,1672551179,1672529579,a855544a02ce9b6c6e5a2c66982f1fd6f59659bc058f9321f1bdf745f15d5837,aaid,home,,,,rockford,illinois,,,61108,9.0,home,dp88q,172010005023,
52,1672546289,1672521089,3303024dee21d59e6214836fe4c761b9f7a886859440827715310a180a647f01,aaid,home,,,,westminster,colorado,,,80234,125.0,home,9xj74,080010093251,
53,1672541563,1672519963,24d1a72d079012480a7ce15ab05147d94a56c4598abfec850cd1c7e8147648e0,aaid,home,,,,hunter,wisconsin,,,54843,47.0,home,cbpj6,551139400003,
54,1672531799,1672513799,f158d65dce3e368f5be94ed8ea5a50c0f5193d972ad2751b8509fbfdfa82a9fd,aaid,home,,,,alabama,new york,,,14013,722.0,home,dr8hz,360379401001,
55,1672581126,1672563126,27a9b600f0bcd3a4fb10ccc28f2c1544fe396531e1ed16a4acbffd08464459d0,aaid,home,,,,saugus,massachusetts,,,01906,28.0,home,drt98,250092082001,
56,1672532210,1672514210,1cf083caf00aa2bac5700ae4b61efb6d68a76d0e9fbb19a62fe8c6f51de169fa,idfa,home,,,,milford,massachusetts,,,01757,816.0,home,drmpu,250277444002,
57,1672538467,1672516867,6847d077b04181d3cae562bf87b37cf9e8a2bf5217fbb1e2baaf30a241a83a23,aaid,home,,,,talladega,alabama,,,35160,34.0,home,djfy0,011210107001,
58,1672542060,1672520460,f51493f48ea47bf2ae8e58e25c2cf3443f16d0809003ffdcd0530f4d43cec81d,aaid,home,,,,maryville,illinois,,,62062,699.0,home,dnbh2,171194035334,
59,1672571050,1672549450,e32e14b58d98bd0ca99c0ba6e80860a55a2a383816688a2d3b779902335130d0,idfa,home,,,,st. cloud,minnesota,,,56301,4.0,home,cbj51,271450003011,
60,1672536760,1672518760,f55fe753fee286c81f086f6d29c5fffe3352395c8ebb45eaed9870b5c63f68e9,aaid,home,,,,,florida,,,32148,724.0,home,djm8x,121079503005,
61,1672531293,1672513293,1f7be4f01a7102648036689a362434788608f3d8fa5d5274bc7cb94586b0d446,aaid,home,,,,cranston,rhode island,,,02920,7.0,home,drmjt,440070145022,
62,1672533573,1672515573,1f7be4f01a7102648036689a362434788608f3d8fa5d5274bc7cb94586b0d446,aaid,home,,,,cranston,rhode island,,,02920,35.0,home,drmjt,440070145022,
63,1672599694,1672581694,1f7be4f01a7102648036689a362434788608f3d8fa5d5274bc7cb94586b0d446,aaid,home,,,,cranston,rhode island,,,02920,203.0,home,drmjt,440070145022,
64,1672570952,1672549352,6dfcca78543d8a179ca9f9578756642770ec13eb9830d6a5eeaa51b155014a79,aaid,home,,,,bolingbrook,illinois,,,60490,9.0,home,dp3m4,171978801213,
65,1672542097,1672516897,21e6aa03f4fe951352e5aa6e7b3fd902c99a03eb62dd8fafe7c693e109f1862b,aaid,home,,,,herriman,utah,,,84096,1140.0,home,9x0q6,490351131071,
66,1672531267,1672513267,177bc2dc8e845afb564f566ed1a2b79f55ee1714ebbea33abba4b7f784d33239,aaid,home,,,,chalfont,pennsylvania,,,18914,1353.0,home,dr4t0,420171019002,
67,1672531266,1672513266,cba9eb4f1b6ee9c5c3a3c4d719a81a166724ee6e499ed1f80b3590dbba9d0c56,aaid,home,,,,binghamton,new york,,,13905,54.0,home,dr6p8,360070002001,
68,1672556494,1672538494,cba9eb4f1b6ee9c5c3a3c4d719a81a166724ee6e499ed1f80b3590dbba9d0c56,aaid,home,,,,binghamton,new york,,,13905,7.0,home,dr6p8,360070002001,
69,1672563245,1672545245,cba9eb4f1b6ee9c5c3a3c4d719a81a166724ee6e499ed1f80b3590dbba9d0c56,aaid,home,,,,binghamton,new york,,,13905,776.0,home,dr6p8,360070002001,
70,1672531298,1672513298,93f550ee95201ddba2d684a2639460bd9b185ea99149b364c555d6abdf1c6327,aaid,home,,,,islip,new york,,,11751,878.0,home,dr5zt,361031474014,
71,1672568034,1672550034,9724935e3cc45e8ed775937d6de71e4e5c034c2061ccd51317261cf4f46edeec,idfa,home,,,,,maryland,,,21029,9.0,home,dqcr0,240276051031,
72,1672581834,1672563834,9724935e3cc45e8ed775937d6de71e4e5c034c2061ccd51317261cf4f46edeec,idfa,home,,,,,maryland,,,21029,5.0,home,dqcr0,240276051031,
73,1672558916,1672537316,99602ffab936800a8c09fb93b0ba3dd0b7a7ac77be2d72a28cfe79bae7a17dd2,aaid,home,,,,,illinois,,,61376,36.0,home,dp2k2,170119648002,
74,1672549260,1672531260,cdc3578ee77bc1439b3e7aa518ddeb8bf7f53bdac192d0002190e94096f4c0c9,aaid,home,,,,greenfield,massachusetts,,,01301,40.0,home,drs67,250110410001,
75,1672534151,1672516151,0737e3ba5dd0403208b942890e9f6f8b66074db854f17cdcb35d3b986fc7f5ff,aaid,home,,,,wilmerding,pennsylvania,,,15148,57.0,home,dppjz,420035080002,
76,1672534899,1672509699,6ac8e438901ed688a4e25bab3095108d450c5a383728d1576fd4ad89593ed3d5,aaid,home,,,,billings,montana,,,59101,18.0,home,c84u7,301110003002,
77,1672542118,1672516918,6ac8e438901ed688a4e25bab3095108d450c5a383728d1576fd4ad89593ed3d5,aaid,home,,,,billings,montana,,,59101,300.0,home,c84u7,301110003002,
78,1672578098,1672552898,6ac8e438901ed688a4e25bab3095108d450c5a383728d1576fd4ad89593ed3d5,aaid,home,,,,billings,montana,,,59101,43.0,home,c84u7,301110003002,
79,1672599694,1672581694,15ae0319792334ecb442b6e85e147e1bcff1be20b85ee6e6c56798aafed18e0c,aaid,home,,,,trumbull,connecticut,,,06611,293.0,home,dr7fw,090010902001,
80,1672549958,1672531958,5d1301d8381ad5ad148f11652d86345f8320e56c67143c77983fed0cc1d259f1,aaid,home,,,,salem,north carolina,,,28655,383.0,home,dnmgh,370230213012,
81,1672574097,1672556097,5d1301d8381ad5ad148f11652d86345f8320e56c67143c77983fed0cc1d259f1,aaid,home,,,,salem,north carolina,,,28655,7.0,home,dnmgh,370230213012,
82,1672580086,1672562086,5d1301d8381ad5ad148f11652d86345f8320e56c67143c77983fed0cc1d259f1,aaid,home,,,,salem,north carolina,,,28655,60.0,home,dnmgh,370230213012,
83,1672550137,1672521337,fc10a02077581377511454b8d24aaf8e516a2b628eeaca651f85a5495aa06aff,aaid,home,,,,myrtle creek,oregon,,,97457,87.0,home,9r8kf,410191800002,
84,1672559668,1672530868,fc10a02077581377511454b8d24aaf8e516a2b628eeaca651f85a5495aa06aff,aaid,home,,,,myrtle creek,oregon,,,97457,17.0,home,9r8kf,410191800002,
85,1672536553,1672514953,e07d9bc4134698efabacf9167645b9af20ceafe311c1ac3c1dd31af2923857c7,idfa,home,,,,burnsville,minnesota,,,55337,818.0,home,9zvww,270370607381,
86,1672594711,1672573111,e07d9bc4134698efabacf9167645b9af20ceafe311c1ac3c1dd31af2923857c7,idfa,home,,,,burnsville,minnesota,,,55337,155.0,home,9zvww,270370607381,
87,1672535592,1672517592,5a336d6c224080ade9bb75905d2e4acd852411004753c19dabaa7bcc0c604928,idfa,home,,,,new york,new york,,,11204,1114.0,home,dr5rh,360470436002,
88,1672535603,1672514003,8db5c4a7077b7f4d1eeee02c02a7761d10ccb88e2fa75e7467e77afce652b3be,aaid,home,,,,magnolia,arkansas,,,71753,17.0,home,9vvtq,050279501002,
89,1672581508,1672559908,8db5c4a7077b7f4d1eeee02c02a7761d10ccb88e2fa75e7467e77afce652b3be,aaid,home,,,,magnolia,arkansas,,,71753,10.0,home,9vvtq,050279501002,
90,1672563731,1672542131,d9f18742c72f82b0a834b10f5f1440ec1c579d19b82ca767f1eefd27aed85620,aaid,home,,,,texas city,texas,,,77590,328.0,home,9vhrp,481677223005,
91,1672551049,1672529449,2fda52c390cc82c67de5f712f1171da4ecc6a628ddc86b22240a0edc525d834e,aaid,home,,,,aubrey,texas,,,76227,834.0,home,9vgj2,481210201033,
92,1672570114,1672552114,b6af1bb2af7d5a6297bc6d3c1f78fd2c80f1731043af11ca4c2c9386e751b9ff,aaid,home,,,,gloversville,new york,,,12078,177.0,home,drehu,360359710002,
93,1672564514,1672546514,b586c155a61600a6649483226b2c4324bcf5f99ef8a245ed8e6f2db9ab02b4ef,idfa,home,,,,new florence,pennsylvania,,,15944,611.0,home,dppv8,421298083003,
94,1672604658,1672586658,b586c155a61600a6649483226b2c4324bcf5f99ef8a245ed8e6f2db9ab02b4ef,idfa,home,,,,new florence,pennsylvania,,,15944,12.0,home,dppv8,421298083003,
95,1672609298,1672591298,b586c155a61600a6649483226b2c4324bcf5f99ef8a245ed8e6f2db9ab02b4ef,idfa,home,,,,new florence,pennsylvania,,,15944,29.0,home,dppv8,421298083003,
96,1672614731,1672596731,b586c155a61600a6649483226b2c4324bcf5f99ef8a245ed8e6f2db9ab02b4ef,idfa,home,,,,new florence,pennsylvania,,,15944,21.0,home,dppv8,421298083003,
97,1672538491,1672520491,7fdcf75f7d5d114032fe67807b40f9a98885540a95e041c1f23e3d7d9512b941,aaid,home,,,,,ohio,,,44484,13.0,home,dpqdd,391559215006,
98,1672542257,1672524257,3b79d2fd123a423b4b2edcb87ad28443bcd2a249242ce624564197a13f98fa24,aaid,home,,,,newtown,connecticut,,,06470,6.0,home,dr7g7,090012303002,
99,1672531299,1672509699,c86f66aef0a54e05fa0b56e9b529e18ab6255d4b1127272722185352633f028b,aaid,home,,,,saraland,alabama,,,36571,1423.0,home,dj3r7,010970061051,
100,1672531249,1672502449,ebf1462eed0ba8d33a0c8c85c0a86b335b0411686d1f4fccb8ddb33008ddd17c,aaid,home,,,,,california,,,91744,498.0,home,9qh1e,060374073012,
101,1672549294,1672531294,2819f3f3010375070b136a9e3880b8a6ce9a6354abc562ab8aef9c1d0c9fd778,aaid,home,,,,meadville,pennsylvania,,,16335,693.0,home,dprhb,420391115002,
102,1672549262,1672527662,4a892b04a297748c629f0aa7351dd95092e0c956caae4e81d643d06b7b6497fb,aaid,home,,,,lockport,illinois,,,60441,125.0,home,dp3ks,171978806022,
103,1672547085,1672525485,dc21340f11c7c78715616615ad8acd0cb14cdc32074cfdc6ed5721c026786e85,aaid,home,,,,,kansas,,,67502,26.0,home,9yf2u,201550015001,
104,1672547229,1672518429,2764b76c99598f1c5986e2388c49548f6326e29ad37b87579ff5d99d7cad7831,aaid,home,,,,,california,,,94509,119.0,home,9qc25,060133131031,
105,1672532515,1672510915,45d10728a0ac73c53f883dc441ed5ad43c673303901cbde256417a2e75048a15,aaid,home,,,,,illinois,,,60973,281.0,home,dp1ws,170759509004,
106,1672551225,1672533225,08a710eecdb0edf14074f96dc3aed830a9158af7c29c0ff7fba909693b524572,aaid,home,,,,columbus,ohio,,,43211,8.0,home,dphgx,390490007202,
107,1672531964,1672503164,a41ec9955675160fd49183feed3cbc43d15e123a986a5c5123915dd74bcb2e4c,aaid,home,,,,,washington,,,99362,17.0,home,c25v9,530719202001,
108,1672537497,1672508697,a41ec9955675160fd49183feed3cbc43d15e123a986a5c5123915dd74bcb2e4c,aaid,home,,,,,washington,,,99362,16.0,home,c25v9,530719202001,
109,1672539177,1672510377,a41ec9955675160fd49183feed3cbc43d15e123a986a5c5123915dd74bcb2e4c,aaid,home,,,,,washington,,,99362,7.0,home,c25v9,530719202001,
110,1672537853,1672519853,6a16380d11794ed6d43e390899019ff62e1aa4179795359f088e090688f18ffd,aaid,home,,,,boston,massachusetts,,,02126,731.0,home,drt2q,250251010022,
111,1672597992,1672579992,7feb2237a1e5c974a6b7cdcbb645d94ae53ad63fc6f95da5f926a45e413221af,idfa,home,,,,hallandale beach,florida,,,33009,43.0,home,dhx5b,120111001032,
112,1672545032,1672523432,4f7ff4445f82d803e6742f5a75c087b17e13d8c02050b045f83f9de0223fa11f,aaid,home,,,,austin,texas,,,78758,146.0,home,9v6sb,484530018201,
113,1672531547,1672509947,a54bdc3ca325c6b81ee23c7d9bef2d2ffa98dde7530140472eee7ce9ce4fefe5,idfa,home,,,,white bear lake,minnesota,,,55110,874.0,home,cbjb7,271230405022,
114,1672574514,1672556514,5687201b1a3fe7f7fd8f08da1ca1ae9a50cb4aaa303fb05d3d4dcc07f353c9f5,aaid,home,,,,west vero corridor,florida,,,32966,53.0,home,dhyv0,120610507052,
115,1672555658,1672537658,db5617aa49824f74bfad1c9431cc76fa974c33e06cf22aaa591134fd9955507d,aaid,home,,,,toledo,ohio,,,43613,21.0,home,dpkt3,390950059021,
116,1672554088,1672536088,3177c34ef35cd84be8aea5f614425a3b1229d6a604bce3e9bc46eb22679217eb,aaid,home,,,,,virginia,,,22405,51.0,home,dqbfn,511790104032,
117,1672606894,1672588894,3177c34ef35cd84be8aea5f614425a3b1229d6a604bce3e9bc46eb22679217eb,aaid,home,,,,,virginia,,,22405,28.0,home,dqbfn,511790104032,
118,1672553683,1672535683,19babbe0fd746abc276fe979ccf0f30dc413512e3b9411857e709947c75fc527,idfa,home,,,,,florida,,,32615,654.0,home,djm30,120010018062,
119,1672616060,1672598060,19babbe0fd746abc276fe979ccf0f30dc413512e3b9411857e709947c75fc527,idfa,home,,,,,florida,,,32615,6.0,home,djm30,120010018062,
120,1672531379,1672513379,841ed196ae88e45ff260ba68adc1a04a4e80dcc933bd196cd71e9e8b46205f5c,aaid,home,,,,scottsburg,indiana,,,47170,98.0,home,dnfup,181439670003,
121,1672542814,1672524814,841ed196ae88e45ff260ba68adc1a04a4e80dcc933bd196cd71e9e8b46205f5c,aaid,home,,,,scottsburg,indiana,,,47170,5.0,home,dnfup,181439670003,
122,1672588913,1672570913,841ed196ae88e45ff260ba68adc1a04a4e80dcc933bd196cd71e9e8b46205f5c,aaid,home,,,,scottsburg,indiana,,,47170,28.0,home,dnfup,181439670003,
123,1672538497,1672520497,505f518cb3092c8d0ebf3a34289fc4977b7f28c3c1cc057cd0da1c096f240edc,aaid,home,,,,atlanta,georgia,,,30334,43.0,home,djgzz,131210035001,
124,1672544205,1672526205,8302124a935aa695e7bf7571c89a775af7947fc092d57a844549d50ea6660f49,aaid,home,,,,stone mountain,georgia,,,30083,1213.0,home,dnh0k,130890219072,
125,1672537199,1672511999,893a35a54c5eda9192057504f0e9cc3498b4fe47fc04b5780e2d26b79ce87b7f,aaid,home,,,,,utah,,,84761,152.0,home,9qxxj,490211101002,
126,1672551008,1672533008,afff13293e36177b29c77f10e020950c971f984e2221f10834cee6824cfa0b73,idfa,home,,,,,florida,,,33415,207.0,home,dhxp8,120990040071,
127,1672535559,1672513959,e4e55fcc6c530bd18a8ca935eb87e13a98aa23fca2098b9f5ff2ffd54c0c20cf,idfa,home,,,,,mississippi,,,38863,7.0,home,dn0dx,281159504002,
128,1672534526,1672512926,055c72625bfbb07868f182d974dbeb6bf679c97e8a94a94261577db5b9dc7f79,idfa,home,,,,,illinois,,,60172,11.0,home,dp3qg,170438411044,
129,1672532490,1672503690,f88ce8d65f0767131c16157d3fac24e5b7f0b7043e66d2b4a31e345c5c777923,aaid,home,,,,,oregon,,,97754,40.0,home,9rf4q,410139504002,
130,1672548750,1672519950,f88ce8d65f0767131c16157d3fac24e5b7f0b7043e66d2b4a31e345c5c777923,aaid,home,,,,,oregon,,,97754,187.0,home,9rf4q,410139504002,
131,1672537515,1672515915,75206f4c903af307312bb8dbbb158d7f19029497600e1266879503fe89f25079,idfa,home,,,,,louisiana,,,70648,229.0,home,9vmvr,220039505004,
132,1672558682,1672537082,75206f4c903af307312bb8dbbb158d7f19029497600e1266879503fe89f25079,idfa,home,,,,,louisiana,,,70648,807.0,home,9vmvr,220039505004,
133,1672539536,1672521536,49355f0148d13d33ebabe31e27b4c1c24c838ef98ab0ab6d452a6f9cb53eccf4,aaid,home,,,,high point,north carolina,,,27262,687.0,home,dnrh6,370810144081,
134,1672578980,1672560980,fadcdb870b21a479fbaaab6dd4c0490f657ffc42d6455110b8fc6d7cd3ce6742,aaid,home,,,,egg harbor township,new jersey,,,08234,12.0,home,dr4bn,340010118022,
135,1672578113,1672560113,8dcef72273214500db9dfa00f1ca11bd5a17615bec23e35c78718c79ccc4bcda,idfa,home,,,,olive,new york,,,12461,42.0,home,dr7nx,361119510002,
136,1672538469,1672513269,fbae7440ddd666aff5be74af3eaefc1b040f73367cca2e5f672bcea58b7ec762,aaid,home,,,,phoenix,arizona,,,85007,1044.0,home,9tbq3,040131143011,
137,1672549207,1672531207,2e2d2b47fca34e59f776e63a8aa93e8129029d2d9c1710a5caadacd1122d71aa,aaid,home,,,,cape coral,florida,,,33993,539.0,home,dhv8p,120710101023,
138,1672548051,1672519251,67a13553ae1cd9a74949c25e4dbaf22af02bbaa51750b5ee445a4ac01f3679bb,aaid,home,,,,alameda,california,,,94501,458.0,home,9q9nc,060014279002,
139,1672532386,1672514386,61d9557425430c71aa2547d2ee8a09a217470b9b599a00f7cafa021d4f190f92,aaid,home,,,,massillon,ohio,,,44646,120.0,home,dpq00,391517137003,
140,1672540241,1672522241,61d9557425430c71aa2547d2ee8a09a217470b9b599a00f7cafa021d4f190f92,aaid,home,,,,massillon,ohio,,,44646,535.0,home,dpq00,391517137003,
141,1672575139,1672557139,61d9557425430c71aa2547d2ee8a09a217470b9b599a00f7cafa021d4f190f92,aaid,home,,,,massillon,ohio,,,44646,29.0,home,dpq00,391517137003,
142,1672580790,1672562790,61d9557425430c71aa2547d2ee8a09a217470b9b599a00f7cafa021d4f190f92,aaid,home,,,,massillon,ohio,,,44646,4.0,home,dpq00,391517137003,
143,1672610467,1672592467,13ebe6175baf48aa0de28d791f01458554efa1b8db76bb79d775c81c4a9da35d,aaid,home,,,,,michigan,,,49009,48.0,home,dpe0d,260770029043,
144,1672538466,1672520466,ee2496ec153e2411b349d1df7de7e0250e524f33630be41b507a91ad212844c2,aaid,home,,,,east hartford,connecticut,,,06118,54.0,home,drkme,090035106001,
145,1672547086,1672529086,ee2496ec153e2411b349d1df7de7e0250e524f33630be41b507a91ad212844c2,aaid,home,,,,east hartford,connecticut,,,06118,1175.0,home,drkme,090035106001,
146,1672545661,1672516861,7c3f036d3776b82ccf9782afb63d862badc08974199e66b48894ad9b1a1829ce,aaid,home,,,,portland,oregon,,,97202,35.0,home,c20f9,410510003012,
